Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID
11,1684267992986,16/05/2023 20:13:12,1684246392986,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
12,1684267992986,16/05/2023 20:13:12,1684246392986,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
13,1684267992987,16/05/2023 20:13:12,1684246392987,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,What is your prolific id?,action,value,614215e5a85111f66a9abbfc,,,Text Input,,object-7
14,1684267992989,16/05/2023 20:13:12,1684246392989,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,Spanish,,English|Spanish|Portuguese,Multiple Choice,,object-2
15,1684267992990,16/05/2023 20:13:12,1684246392990,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,2,,English|Spanish|Portuguese,Multiple Choice,,object-2
16,1684267992990,16/05/2023 20:13:12,1684246392990,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,,object-3
17,1684267992991,16/05/2023 20:13:12,1684246392991,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,,object-3
18,1684267992991,16/05/2023 20:13:12,1684246392991,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
19,1684267992991,16/05/2023 20:13:12,1684246392991,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
20,1684267992992,16/05/2023 20:13:12,1684246392992,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-5
21,1684267992992,16/05/2023 20:13:12,1684246392992,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-5
22,1684267992992,16/05/2023 20:13:12,1684246392992,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
23,1684267992994,16/05/2023 20:13:12,1684246392994,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
24,1684267992994,16/05/2023 20:13:12,1684246392994,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,Page 1,mowvol,1,What is your prolific id?,response,value,614215e5a85111f66a9abbfc,,,Text Input,,object-7
25,1684267992995,16/05/2023 20:13:12,1684246392995,-6,16/05/2023 08:13:12,127819,12,questionnaire-zbjj,,29550250,BLIND,8788868,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 111.0.0.0,1440x900,1141x754,,Questionnaire,3,CBA,AB,,,,,,,END,,,,,
1,1684264374829,16/05/2023 19:12:54,1684246374829,-5,16/05/2023 09:12:54,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,,,,,,,BEGIN,,,,,
2,1684264469362,16/05/2023 19:14:29,1684246469362,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,,continue,,,,,screen,,screen
3,1684264469374,16/05/2023 19:14:29,1684246469374,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,English,,English|Spanish|Portuguese,Multiple Choice,,object-2
4,1684264469376,16/05/2023 19:14:29,1684246469376,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,1,,English|Spanish|Portuguese,Multiple Choice,,object-2
5,1684264469378,16/05/2023 19:14:29,1684246469378,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,,object-3
6,1684264469380,16/05/2023 19:14:29,1684246469380,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,,object-3
7,1684264469382,16/05/2023 19:14:29,1684246469382,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
8,1684264469383,16/05/2023 19:14:29,1684246469383,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
9,1684264469385,16/05/2023 19:14:29,1684246469385,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,value,7,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-5
10,1684264469388,16/05/2023 19:14:29,1684246469388,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,8,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-5
11,1684264469390,16/05/2023 19:14:29,1684246469390,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
12,1684264469393,16/05/2023 19:14:29,1684246469393,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
13,1684264469396,16/05/2023 19:14:29,1684246469396,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,What is your prolific id?,action,value,5edcfe625cd39c9efd5cc2ae,,,Text Input,,object-7
14,1684264469407,16/05/2023 19:14:29,1684246469407,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,value,English,,English|Spanish|Portuguese,Multiple Choice,,object-2
15,1684264469408,16/05/2023 19:14:29,1684246469408,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",response,quantised,1,,English|Spanish|Portuguese,Multiple Choice,,object-2
16,1684264469409,16/05/2023 19:14:29,1684246469409,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,value,Yes,,Yes|No,Multiple Choice,,object-3
17,1684264469411,16/05/2023 19:14:29,1684246469411,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",response,quantised,1,,Yes|No,Multiple Choice,,object-3
18,1684264469412,16/05/2023 19:14:29,1684246469412,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,value,0,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
19,1684264469413,16/05/2023 19:14:29,1684246469413,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,1,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
20,1684264469415,16/05/2023 19:14:29,1684246469415,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,value,7,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-5
21,1684264469416,16/05/2023 19:14:29,1684246469416,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Spanish**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,8,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-5
22,1684264469420,16/05/2023 19:14:29,1684246469420,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,value,12,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
23,1684264469422,16/05/2023 19:14:29,1684246469422,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,"At what age did you become begin to learn **Portuguese**? Please select ""12"" if you began learning English at age 12 or later.",response,quantised,13,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-6
24,1684264469423,16/05/2023 19:14:29,1684246469423,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,What is your prolific id?,response,value,5edcfe625cd39c9efd5cc2ae,,,Text Input,,object-7
25,1684264469426,16/05/2023 19:14:29,1684246469426,-5,16/05/2023 09:14:29,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,,,,,,,END,,,,,
26,1684264473395,16/05/2023 19:14:33,1684246473395,-5,16/05/2023 09:14:33,127819,12,questionnaire-zbjj,,29550262,BLIND,8788872,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 112.0.0.0,1366x768,1100x593,,Questionnaire,3,ACB,BA,Page 1,mowvol,1,,continue,,,,,screen,,screen
1,1684267978386,16/05/2023 20:12:58,1684246378386,-6,16/05/2023 08:12:58,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,,,,,,,BEGIN,,,,,
2,1684268011518,16/05/2023 20:13:31,1684246411518,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,,continue,,,,,screen,,screen
3,1684268011519,16/05/2023 20:13:31,1684246411519,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,value,Spanish,,English|Spanish|Portuguese,Multiple Choice,,object-2
4,1684268011519,16/05/2023 20:13:31,1684246411519,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,"What is your first language? Please use ""other"" if you consider more than one of these to be your first language.",action,quantised,2,,English|Spanish|Portuguese,Multiple Choice,,object-2
5,1684268011519,16/05/2023 20:13:31,1684246411519,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,value,Yes,,Yes|No,Multiple Choice,,object-3
6,1684268011520,16/05/2023 20:13:31,1684246411520,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,"Do you speak **all 3** Spanish, English and Portuguese? ",action,quantised,1,,Yes|No,Multiple Choice,,object-3
7,1684268011520,16/05/2023 20:13:31,1684246411520,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,value,5,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
8,1684268011520,16/05/2023 20:13:31,1684246411520,-6,16/05/2023 08:13:31,127819,12,questionnaire-zbjj,,29550280,BLIND,8788877,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 112.0.0.0,1920x1080,1920x880,,Questionnaire,3,ABC,AB,Page 1,mowvol,1,"At what age did you become begin to learn **English**? Please select ""12"" if you began learning English at age 12 or later.",action,quantised,6,,0|1|2|3|4|5|6|7|8|9|10|11|12,Dropdown,,object-4
