Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-r1ad,order-e485,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Score,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: randomise_blocks,Spreadsheet: randomise_trials,Spreadsheet: item,Spreadsheet: ANSWER,Spreadsheet: targetresponse,Spreadsheet: type,Manipulation: Spreadsheet,Store: Accuracy,Store: incorrect
26,1680037550635,28/03/2023 21:05:50,1680023150635,-4,28/03/2023 13:05:50,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,24,main,main,l6tere,1,response,tick.png,18153.460999999894,18136.863999999943,18153.460999999894,18153.460999999894,18136.863999999943,18153.460999999894,1,0,18153.460999999894,0,0,,Click Response,Response,1,object-18,main,,2,grato,tick.png,word,word,,,
27,1680037588083,28/03/2023 21:06:28,1680023188083,-4,28/03/2023 13:06:28,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,25,main,main,l6tere,1,response,tick.png,37465.95499997621,37457.84700000007,37465.95499997621,37465.95499997621,37457.84700000007,37465.95499997621,1,0,37465.95499997621,0,0,,Click Response,Response,1,object-18,main,,2,cadente,tick.png,word,word,,,
28,1680037604011,28/03/2023 21:06:44,1680023204011,-4,28/03/2023 13:06:44,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,26,main,main,l6tere,1,response,tick.png,15934.517000000109,15917.819000000018,15934.517000000109,15934.517000000109,15917.819000000018,15934.517000000109,1,0,15934.517000000109,0,0,,Click Response,Response,1,object-18,main,,2,avesso,tick.png,word,word,,,
29,1680037615056,28/03/2023 21:06:55,1680023215056,-4,28/03/2023 13:06:55,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,27,main,main,l6tere,1,response,tick.png,11063.388999999966,11061.97199999995,11063.388999999966,11063.388999999966,11061.97199999995,11063.388999999966,1,0,11063.388999999966,0,0,,Click Response,Response,1,object-18,main,,2,descarga,tick.png,word,word,,,
30,1680037628727,28/03/2023 21:07:08,1680023228727,-4,28/03/2023 13:07:08,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,28,main,main,l6tere,1,response,tick.png,13672.516999994055,13665.25800000003,13672.516999994055,13672.516999994055,13665.25800000003,13672.516999994055,0,0,13672.516999994055,0,0,,Click Response,Response,1,object-18,main,,2,durarma,cross.png,non,non,,,
31,1680037640635,28/03/2023 21:07:20,1680023240635,-4,28/03/2023 13:07:20,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,29,main,main,l6tere,1,response,tick.png,11914.858999988064,11913.047999999952,11914.858999988064,11914.858999988064,11913.047999999952,11914.858999988064,1,0,11914.858999988064,0,0,,Click Response,Response,1,object-18,main,,2,retruque,tick.png,word,word,,,
32,1680037672566,28/03/2023 21:07:52,1680023272566,-4,28/03/2023 13:07:52,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,30,main,main,l6tere,1,response,tick.png,31932.410999982152,31918.592000000062,31932.410999982152,31932.410999982152,31918.592000000062,31932.410999982152,1,0,31932.410999982152,0,0,,Click Response,Response,1,object-18,main,,2,cicatriz,tick.png,word,word,,,
33,1680037683867,28/03/2023 21:08:03,1680023283867,-4,28/03/2023 13:08:03,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,31,main,main,l6tere,1,response,cross.png,11314.21899998805,11312.422999999952,11314.21899998805,11314.21899998805,11312.422999999952,11314.21899998805,1,0,11314.21899998805,0,0,,Click Response,Response,2,object-19,main,,2,golabo,cross.png,non,non,,,
34,1680037697920,28/03/2023 21:08:17,1680023297920,-4,28/03/2023 13:08:17,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,32,main,main,l6tere,1,response,tick.png,14055.69599999406,14048.947000000044,14055.69599999406,14055.69599999406,14048.947000000044,14055.69599999406,1,0,14055.69599999406,0,0,,Click Response,Response,1,object-18,main,,2,evidência,tick.png,word,word,,,
35,1680037708615,28/03/2023 21:08:28,1680023308615,-4,28/03/2023 13:08:28,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,33,main,main,l6tere,1,response,tick.png,10701.048999976134,10695.231000000029,10701.048999976134,10701.048999976134,10695.231000000029,10701.048999976134,1,0,10701.048999976134,0,0,,Click Response,Response,1,object-18,main,,2,retórica,tick.png,word,word,,,
36,1680037721981,28/03/2023 21:08:41,1680023321981,-4,28/03/2023 13:08:41,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,34,main,main,l6tere,1,response,tick.png,13371.717999982066,13364.480999999912,13371.717999982066,13371.717999982066,13364.480999999912,13371.717999982066,1,0,13371.717999982066,0,0,,Click Response,Response,1,object-18,main,,2,remoto,tick.png,word,word,,,
37,1680037733277,28/03/2023 21:08:53,1680023333277,-4,28/03/2023 13:08:53,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,35,main,main,l6tere,1,response,tick.png,11302.836999976193,11295.916000000085,11302.836999976193,11302.836999976193,11295.916000000085,11302.836999976193,0,0,11302.836999976193,0,0,,Click Response,Response,1,object-18,main,,2,âncorre,cross.png,non,non,,,
38,1680037745564,28/03/2023 21:09:05,1680023345564,-4,28/03/2023 13:09:05,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,36,main,main,l6tere,1,response,cross.png,12294.62099999399,12280.19299999997,12294.62099999399,12294.62099999399,12280.19299999997,12294.62099999399,1,0,12294.62099999399,0,0,,Click Response,Response,2,object-19,main,,2,farneiza,cross.png,non,non,,,
39,1680037756192,28/03/2023 21:09:16,1680023356192,-4,28/03/2023 13:09:16,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,37,main,main,l6tere,1,response,tick.png,10641.82799999998,10628.371999999974,10641.82799999998,10641.82799999998,10628.371999999974,10641.82799999998,1,0,10641.82799999998,0,0,,Click Response,Response,1,object-18,main,,2,infinito,tick.png,word,word,,,
40,1680037766611,28/03/2023 21:09:26,1680023366611,-4,28/03/2023 13:09:26,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,38,main,main,l6tere,1,response,tick.png,10432.355999976164,10428.143999999971,10432.355999976164,10432.355999976164,10428.143999999971,10432.355999976164,0,0,10432.355999976164,0,0,,Click Response,Response,1,object-18,main,,2,clamode,cross.png,non,non,,,
41,1680037817051,28/03/2023 21:10:17,1680023417051,-4,28/03/2023 13:10:17,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,39,main,main,l6tere,1,response,tick.png,50444.812000000034,50439.03500000003,50444.812000000034,50444.812000000034,50439.03500000003,50444.812000000034,1,0,50444.812000000034,0,0,,Click Response,Response,1,object-18,main,,2,pífaro,tick.png,word,word,,,
42,1680037866131,28/03/2023 21:11:06,1680023466131,-4,28/03/2023 13:11:06,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,40,main,main,l6tere,1,response,cross.png,49085.87699999404,49070.73800000001,49085.87699999404,49085.87699999404,49070.73800000001,49085.87699999404,1,0,49085.87699999404,0,0,,Click Response,Response,2,object-19,main,,2,barrasa,cross.png,non,non,,,
43,1680037904052,28/03/2023 21:11:44,1680023504052,-4,28/03/2023 13:11:44,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,41,main,main,l6tere,1,response,tick.png,37936.53899999999,37925.473,37936.53899999999,37936.53899999999,37925.473,37936.53899999999,1,0,37936.53899999999,0,0,,Click Response,Response,1,object-18,main,,2,leopardo,tick.png,word,word,,,
44,1680037916515,28/03/2023 21:11:56,1680023516515,-4,28/03/2023 13:11:56,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,42,main,main,l6tere,1,response,tick.png,12473.565999999992,12463.60699999996,12473.565999999992,12473.565999999992,12463.60699999996,12473.565999999992,1,0,12473.565999999992,0,0,,Click Response,Response,1,object-18,main,,2,tenro,tick.png,word,word,,,
45,1680037928530,28/03/2023 21:12:08,1680023528530,-4,28/03/2023 13:12:08,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,43,main,main,l6tere,1,response,tick.png,12024.959000000032,12013.405000000028,12024.959000000032,12024.959000000032,12013.405000000028,12024.959000000032,0,0,12024.959000000032,0,0,,Click Response,Response,1,object-18,main,,2,ferata,cross.png,non,non,,,
46,1680037943291,28/03/2023 21:12:23,1680023543291,-4,28/03/2023 13:12:23,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,44,main,main,l6tere,1,response,tick.png,14773.054000000004,14766.256999999983,14773.054000000004,14773.054000000004,14766.256999999983,14773.054000000004,0,0,14773.054000000004,0,0,,Click Response,Response,1,object-18,main,,2,fumbão,cross.png,non,non,,,
47,1680037953094,28/03/2023 21:12:33,1680023553094,-4,28/03/2023 13:12:33,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,45,main,main,l6tere,1,response,tick.png,9809.09699998214,9793.961000000127,9809.09699998214,9809.09699998214,9793.961000000127,9809.09699998214,1,0,9809.09699998214,0,0,,Click Response,Response,1,object-18,main,,2,pálido,tick.png,word,word,,,
48,1680037963317,28/03/2023 21:12:43,1680023563317,-4,28/03/2023 13:12:43,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,46,main,main,l6tere,1,response,tick.png,10238.735999976052,10227.959999999963,10238.735999976052,10238.735999976052,10227.959999999963,10238.735999976052,1,0,10238.735999976052,0,0,,Click Response,Response,1,object-18,main,,2,vagabundo,tick.png,word,word,,,
49,1680037975638,28/03/2023 21:12:55,1680023575638,-4,28/03/2023 13:12:55,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,47,main,main,l6tere,1,response,tick.png,12331.67599998205,12330.273000000045,12331.67599998205,12331.67599998205,12330.273000000045,12331.67599998205,1,0,12331.67599998205,0,0,,Click Response,Response,1,object-18,main,,2,relatório,tick.png,word,word,,,
50,1680037988877,28/03/2023 21:13:08,1680023588877,-4,28/03/2023 13:13:08,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,48,main,main,l6tere,1,response,cross.png,13239.802999987965,13231.53199999989,13239.802999987965,13239.802999987965,13231.53199999989,13239.802999987965,0,0,13239.802999987965,0,0,,Click Response,Response,2,object-19,main,,2,parietal,tick.png,word,word,,,
51,1680037999755,28/03/2023 21:13:19,1680023599755,-4,28/03/2023 13:13:19,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,49,main,main,l6tere,1,response,cross.png,10886.670999994036,10878.547999999952,10886.670999994036,10886.670999994036,10878.547999999952,10886.670999994036,1,0,10886.670999994036,0,0,,Click Response,Response,2,object-19,main,,2,imargue,cross.png,non,non,,,
52,1680038015182,28/03/2023 21:13:35,1680023615182,-4,28/03/2023 13:13:35,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,50,main,main,l6tere,1,response,tick.png,15434.822999982163,15433.560000000056,15434.822999982163,15434.822999982163,15433.560000000056,15434.822999982163,1,0,15434.822999982163,0,0,,Click Response,Response,1,object-18,main,,2,polegada,tick.png,word,word,,,
53,1680038026728,28/03/2023 21:13:46,1680023626728,-4,28/03/2023 13:13:46,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,51,main,main,l6tere,1,response,tick.png,11546.665000000037,11529.67200000002,11546.665000000037,11546.665000000037,11529.67200000002,11546.665000000037,1,0,11546.665000000037,0,0,,Click Response,Response,1,object-18,main,,2,vingança,tick.png,word,word,,,
54,1680038037268,28/03/2023 21:13:57,1680023637268,-4,28/03/2023 13:13:57,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,52,main,main,l6tere,1,response,tick.png,10558.090999982087,10544.753999999957,10558.090999982087,10558.090999982087,10544.753999999957,10558.090999982087,0,0,10558.090999982087,0,0,,Click Response,Response,1,object-18,main,,2,cartino,cross.png,non,non,,,
55,1680038049540,28/03/2023 21:14:09,1680023649540,-4,28/03/2023 13:14:09,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,53,main,main,l6tere,1,response,tick.png,12284.83699998213,12280.112999999896,12284.83699998213,12284.83699998213,12280.112999999896,12284.83699998213,1,0,12284.83699998213,0,0,,Click Response,Response,1,object-18,main,,2,comércio,tick.png,word,word,,,
56,1680038060195,28/03/2023 21:14:20,1680023660195,-4,28/03/2023 13:14:20,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,54,main,main,l6tere,1,response,tick.png,10659.823999976274,10645.344000000041,10659.823999976274,10659.823999976274,10645.344000000041,10659.823999976274,1,0,10659.823999976274,0,0,,Click Response,Response,1,object-18,main,,2,infantil,tick.png,word,word,,,
57,1680038072336,28/03/2023 21:14:32,1680023672336,-4,28/03/2023 13:14:32,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,55,main,main,l6tere,1,response,cross.png,12155.279999988154,12146.611999999965,12155.279999988154,12155.279999988154,12146.611999999965,12155.279999988154,1,0,12155.279999988154,0,0,,Click Response,Response,2,object-19,main,,2,nulapa,cross.png,non,non,,,
58,1680038082506,28/03/2023 21:14:42,1680023682506,-4,28/03/2023 13:14:42,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,56,main,main,l6tere,1,response,tick.png,10179.367999976268,10177.814000000013,10179.367999976268,10179.367999976268,10177.814000000013,10179.367999976268,0,0,10179.367999976268,0,0,,Click Response,Response,1,object-18,main,,2,rombura,cross.png,non,non,,,
59,1680038094780,28/03/2023 21:14:54,1680023694780,-4,28/03/2023 13:14:54,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,57,main,main,l6tere,1,response,tick.png,12275.353999988176,12263.793000000063,12275.353999988176,12275.353999988176,12263.793000000063,12275.353999988176,1,0,12275.353999988176,0,0,,Click Response,Response,1,object-18,main,,2,camada,tick.png,word,word,,,
60,1680038109239,28/03/2023 21:15:09,1680023709239,-4,28/03/2023 13:15:09,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,58,main,main,l6tere,1,response,cross.png,14470.760999976192,14466.032000000123,14470.760999976192,14470.760999976192,14466.032000000123,14470.760999976192,1,0,14470.760999976192,0,0,,Click Response,Response,2,object-19,main,,2,famude,cross.png,non,non,,,
61,1680038120314,28/03/2023 21:15:20,1680023720314,-4,28/03/2023 13:15:20,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,59,main,main,l6tere,1,response,tick.png,11078.339999999851,11061.89699999988,11078.339999999851,11078.339999999851,11061.89699999988,11078.339999999851,1,0,11078.339999999851,0,0,,Click Response,Response,1,object-18,main,,2,solução,tick.png,word,word,,,
62,1680038130409,28/03/2023 21:15:30,1680023730409,-4,28/03/2023 13:15:30,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,60,main,main,l6tere,1,response,tick.png,10112.731999982148,10111.184000000125,10112.731999982148,10112.731999982148,10111.184000000125,10112.731999982148,1,0,10112.731999982148,0,0,,Click Response,Response,1,object-18,main,,2,malandro,tick.png,word,word,,,
63,1680038200545,28/03/2023 21:16:40,1680023800545,-4,28/03/2023 13:16:40,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,61,main,main,l6tere,1,response,tick.png,70137.2479999999,70127.49099999992,70137.2479999999,70137.2479999999,70127.49099999992,70137.2479999999,1,0,70137.2479999999,0,0,,Click Response,Response,1,object-18,main,,2,nupcial,tick.png,word,word,,,
64,1680038211379,28/03/2023 21:16:51,1680023811379,-4,28/03/2023 13:16:51,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,62,main,main,l6tere,1,response,tick.png,10843.356999994023,10828.80700000003,10843.356999994023,10843.356999994023,10828.80700000003,10843.356999994023,0,0,10843.356999994023,0,0,,Click Response,Response,1,object-18,main,,2,toarte,cross.png,non,non,,,
65,1680038222567,28/03/2023 21:17:02,1680023822567,-4,28/03/2023 13:17:02,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,63,main,main,l6tere,1,response,tick.png,11202.949999999953,11195.611999999965,11202.949999999953,11202.949999999953,11195.611999999965,11202.949999999953,1,0,11202.949999999953,0,0,,Click Response,Response,1,object-18,main,,2,canário,tick.png,word,word,,,
66,1680038233196,28/03/2023 21:17:13,1680023833196,-4,28/03/2023 13:17:13,127819,11,task-gdok,,28498558,BLIND,8470260,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 111.0.0.0,1536x864,1536x754,,Portuguese lextale,3,CBA,BA,lextpt,64,main,main,l6tere,1,response,tick.png,10635.737999976147,10628.19299999997,10635.737999976147,10635.737999976147,10628.19299999997,10635.737999976147,1,0,10635.737999976147,0,0,,Click Response,Response,1,object-18,main,,2,invasão,tick.png,word,word,,,
